<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,RSI,Signal RSI
USDJPY,20010104,85700,114.6,114.61,114.57,114.61,4,70.78629735365415,0.0
USDJPY,20010104,85800,114.61,114.61,114.59,114.6,4,68.40070781055898,-1.0
USDJPY,20010104,85900,114.59,114.6,114.58,114.6,4,68.40070781055898,0.0
USDJPY,20010104,90000,114.59,114.61,114.59,114.59,4,65.82779424889418,0.0
USDJPY,20010104,90100,114.58,114.59,114.56,114.58,4,63.265005357649635,0.0
USDJPY,20010104,90200,114.58,114.58,114.57,114.58,4,63.265005357649635,0.0
USDJPY,20010104,90300,114.58,114.6,114.58,114.58,4,63.265005357649635,0.0
USDJPY,20010104,90400,114.59,114.62,114.59,114.61,4,67.9415149563248,0.0
USDJPY,20010104,90500,114.63,114.64,114.59,114.59,4,62.251839883724976,0.0
USDJPY,20010104,90600,114.6,114.6,114.57,114.57,4,57.10205965481788,0.0
USDJPY,20010104,90700,114.56,114.63,114.55,114.63,4,66.14920084420729,0.0
USDJPY,20010104,90800,114.64,114.64,114.61,114.61,4,61.49367438208999,0.0
USDJPY,20010104,90900,114.61,114.67,114.6,114.67,4,68.6271891802576,0.0
USDJPY,20010104,91000,114.66,114.67,114.65,114.67,4,68.6271891802576,0.0
USDJPY,20010104,91100,114.66,114.67,114.65,114.67,4,68.6271891802576,0.0
USDJPY,20010104,91200,114.66,114.66,114.62,114.62,4,57.53373358008529,0.0
USDJPY,20010104,91300,114.64,114.64,114.61,114.64,4,60.29828445274586,0.0
USDJPY,20010104,91400,114.64,114.64,114.62,114.64,4,60.29828445274586,0.0
USDJPY,20010104,91500,114.64,114.64,114.64,114.64,4,60.29828445274586,0.0
USDJPY,20010104,91600,114.64,114.64,114.63,114.63,4,57.942675973457945,0.0
USDJPY,20010104,91700,114.63,114.64,114.62,114.62,4,55.60338591864155,0.0
USDJPY,20010104,91800,114.61,114.62,114.61,114.62,4,55.60338591864154,0.0
USDJPY,20010104,91900,114.62,114.62,114.6,114.6,4,50.84225931642865,0.0
USDJPY,20010104,92000,114.61,114.61,114.61,114.61,4,53.00886135661407,0.0
USDJPY,20010104,92100,114.61,114.61,114.59,114.61,4,53.00886135661407,0.0
USDJPY,20010104,92200,114.61,114.61,114.59,114.61,4,53.00886135661407,0.0
USDJPY,20010104,92300,114.61,114.61,114.6,114.6,4,50.243081850487926,0.0
USDJPY,20010104,92400,114.61,114.61,114.59,114.6,4,50.243081850487926,0.0
USDJPY,20010104,92500,114.61,114.61,114.61,114.61,4,53.082154502025986,0.0
USDJPY,20010104,92600,114.62,114.62,114.6,114.6,4,50.00919004439879,0.0
USDJPY,20010104,92700,114.61,114.61,114.6,114.6,4,50.00919004439879,0.0
USDJPY,20010104,92800,114.59,114.59,114.56,114.56,4,39.42207113710629,0.0
USDJPY,20010104,92900,114.54,114.54,114.51,114.51,4,30.67900228889461,0.0
USDJPY,20010104,93000,114.51,114.51,114.49,114.49,4,28.003634261265887,0.0
USDJPY,20010104,93100,114.48,114.5,114.48,114.5,4,31.232714735556456,1.0
USDJPY,20010104,93200,114.5,114.5,114.46,114.46,4,26.175533568703443,0.0
USDJPY,20010104,93300,114.45,114.47,114.42,114.42,4,22.288911437280532,0.0
USDJPY,20010104,93400,114.43,114.43,114.39,114.39,4,19.902082742474136,0.0
USDJPY,20010104,93500,114.4,114.4,114.36,114.36,4,17.844227478284267,0.0
USDJPY,20010104,93600,114.37,114.37,114.28,114.28,4,13.758707400542363,0.0
USDJPY,20010104,93700,114.3,114.31,114.29,114.3,4,18.766099468153456,0.0
USDJPY,20010104,93800,114.31,114.32,114.31,114.32,4,23.546646166186605,0.0
USDJPY,20010104,93900,114.32,114.33,114.31,114.31,4,22.82341751810779,0.0
USDJPY,20010104,94000,114.31,114.31,114.31,114.31,4,22.82341751810779,0.0
USDJPY,20010104,94100,114.3,114.31,114.29,114.31,4,22.82341751810779,0.0
USDJPY,20010104,94200,114.32,114.33,114.3,114.33,4,28.322773123141047,0.0
USDJPY,20010104,94300,114.32,114.33,114.31,114.33,4,28.322773123141047,0.0
USDJPY,20010104,94400,114.33,114.33,114.31,114.31,4,26.16081675194428,0.0
USDJPY,20010104,94500,114.31,114.33,114.31,114.32,4,29.075956165631595,0.0
USDJPY,20010104,94600,114.33,114.33,114.31,114.31,4,27.89016499581159,0.0
USDJPY,20010104,94700,114.31,114.32,114.31,114.31,4,27.89016499581159,0.0
USDJPY,20010104,94800,114.31,114.33,114.31,114.32,4,31.146790089511597,1.0
USDJPY,20010104,94900,114.33,114.33,114.29,114.29,4,27.180881193179076,0.0
USDJPY,20010104,95000,114.3,114.31,114.29,114.3,4,30.363816608763415,1.0
USDJPY,20010104,95100,114.31,114.31,114.26,114.26,4,25.552532235228497,0.0
USDJPY,20010104,95200,114.26,114.26,114.26,114.26,4,25.552532235228497,0.0
